,season,round,driver,driver_points,driver_wins,driver_standings_pos
4500,2011,10,button,109.0,1.0,5.0
4501,2011,10,massa,52.0,0.0,6.0
4502,2011,10,rosberg,40.0,0.0,7.0
4503,2011,10,heidfeld,34.0,0.0,8.0
4504,2011,10,petrov,31.0,0.0,9.0
4505,2011,10,michael_schumacher,28.0,0.0,10.0
4506,2011,10,kobayashi,25.0,0.0,11.0
4507,2011,10,sutil,10.0,0.0,12.0
4508,2011,10,alguersuari,9.0,0.0,13.0
4509,2011,10,perez,8.0,0.0,14.0
4510,2011,10,buemi,8.0,0.0,15.0
4511,2011,10,barrichello,4.0,0.0,16.0
4512,2011,10,resta,2.0,0.0,17.0
4513,2011,10,rosa,0.0,0.0,18.0
4514,2011,10,trulli,0.0,0.0,19.0
4515,2011,10,liuzzi,0.0,0.0,20.0
4516,2011,10,maldonado,0.0,0.0,23.0
4517,2011,10,ambrosio,0.0,0.0,21.0
4518,2011,10,kovalainen,0.0,0.0,22.0
4519,2011,10,glock,0.0,0.0,25.0
4520,2011,10,karthikeyan,0.0,0.0,24.0
4521,2011,10,ricciardo,0.0,0.0,26.0
4522,2011,10,chandhok,0.0,0.0,0.0
4523,2011,11,vettel,216.0,6.0,1.0
4524,2011,11,webber,139.0,0.0,2.0
4525,2011,11,hamilton,134.0,2.0,3.0
4526,2011,11,alonso,130.0,1.0,4.0
4527,2011,11,button,109.0,1.0,5.0
4528,2011,11,massa,62.0,0.0,6.0
4529,2011,11,rosberg,46.0,0.0,7.0
4530,2011,11,heidfeld,34.0,0.0,8.0
4531,2011,11,petrov,32.0,0.0,9.0
4532,2011,11,michael_schumacher,32.0,0.0,10.0
4533,2011,11,kobayashi,27.0,0.0,11.0
4534,2011,11,sutil,18.0,0.0,12.0
4535,2011,11,buemi,8.0,0.0,15.0
4536,2011,11,alguersuari,9.0,0.0,13.0
4537,2011,11,perez,8.0,0.0,14.0
4538,2011,11,resta,2.0,0.0,17.0
4539,2011,11,barrichello,4.0,0.0,16.0
4540,2011,11,rosa,0.0,0.0,18.0
4541,2011,11,trulli,0.0,0.0,19.0
4542,2011,11,liuzzi,0.0,0.0,20.0
4543,2011,11,maldonado,0.0,0.0,21.0
4544,2011,11,ambrosio,0.0,0.0,22.0
4545,2011,11,kovalainen,0.0,0.0,23.0
4546,2011,11,glock,0.0,0.0,24.0
4547,2011,11,karthikeyan,0.0,0.0,25.0
4548,2011,11,ricciardo,0.0,0.0,26.0
4549,2011,11,chandhok,0.0,0.0,27.0
4550,2011,12,vettel,234.0,6.0,1.0
4551,2011,12,webber,149.0,0.0,2.0
4552,2011,12,alonso,145.0,1.0,4.0
4553,2011,12,button,134.0,2.0,5.0
4554,2011,12,hamilton,146.0,2.0,3.0
4555,2011,12,massa,70.0,0.0,6.0
4556,2011,12,rosberg,48.0,0.0,7.0
4557,2011,12,michael_schumacher,32.0,0.0,10.0
4558,2011,12,petrov,32.0,0.0,9.0
4559,2011,12,heidfeld,34.0,0.0,8.0
4560,2011,12,kobayashi,27.0,0.0,11.0
4561,2011,12,sutil,18.0,0.0,12.0
4562,2011,12,buemi,12.0,0.0,13.0
4563,2011,12,alguersuari,10.0,0.0,14.0
4564,2011,12,perez,8.0,0.0,15.0
4565,2011,12,resta,8.0,0.0,16.0
4566,2011,12,barrichello,4.0,0.0,17.0
4567,2011,12,maldonado,0.0,0.0,21.0
4568,2011,12,rosa,0.0,0.0,18.0
4569,2011,12,trulli,0.0,0.0,19.0
4570,2011,12,liuzzi,0.0,0.0,20.0
4571,2011,12,bruno_senna,0.0,0.0,0.0
4572,2011,12,ambrosio,0.0,0.0,22.0
4573,2011,12,kovalainen,0.0,0.0,23.0
4574,2011,12,glock,0.0,0.0,24.0
4575,2011,12,karthikeyan,0.0,0.0,25.0
4576,2011,12,ricciardo,0.0,0.0,26.0
4577,2011,12,chandhok,0.0,0.0,27.0
4578,2011,13,vettel,259.0,7.0,1.0
4579,2011,13,alonso,157.0,1.0,3.0
4580,2011,13,button,149.0,2.0,4.0
4581,2011,13,webber,167.0,0.0,2.0
4582,2011,13,hamilton,146.0,2.0,5.0
4583,2011,13,massa,74.0,0.0,6.0
4584,2011,13,rosberg,56.0,0.0,7.0
4585,2011,13,michael_schumacher,42.0,0.0,8.0
4586,2011,13,petrov,34.0,0.0,9.0
4587,2011,13,heidfeld,34.0,0.0,10.0
4588,2011,13,kobayashi,27.0,0.0,11.0
4589,2011,13,sutil,24.0,0.0,12.0
4590,2011,13,alguersuari,10.0,0.0,14.0
4591,2011,13,buemi,12.0,0.0,13.0
4592,2011,13,resta,8.0,0.0,16.0
4593,2011,13,perez,8.0,0.0,15.0
4594,2011,13,barrichello,4.0,0.0,17.0
4595,2011,13,bruno_senna,0.0,0.0,22.0
4596,2011,13,maldonado,1.0,0.0,18.0
4597,2011,13,rosa,0.0,0.0,19.0
4598,2011,13,trulli,0.0,0.0,20.0
4599,2011,13,kovalainen,0.0,0.0,24.0
4600,2011,13,liuzzi,0.0,0.0,21.0
4601,2011,13,ambrosio,0.0,0.0,23.0
4602,2011,13,glock,0.0,0.0,25.0
4603,2011,13,karthikeyan,0.0,0.0,26.0
4604,2011,13,ricciardo,0.0,0.0,27.0
4605,2011,13,chandhok,0.0,0.0,28.0
4606,2011,14,vettel,284.0,8.0,1.0
4607,2011,14,button,167.0,2.0,3.0
4608,2011,14,alonso,172.0,1.0,2.0
4609,2011,14,webber,167.0,0.0,4.0
4610,2011,14,hamilton,158.0,2.0,5.0
4611,2011,14,massa,82.0,0.0,6.0
4612,2011,14,rosberg,56.0,0.0,7.0
4613,2011,14,michael_schumacher,52.0,0.0,8.0
4614,2011,14,petrov,34.0,0.0,9.0
4615,2011,14,heidfeld,34.0,0.0,10.0
4616,2011,14,sutil,24.0,0.0,12.0
4617,2011,14,kobayashi,27.0,0.0,11.0
4618,2011,14,resta,12.0,0.0,15.0
4619,2011,14,alguersuari,16.0,0.0,13.0
4620,2011,14,buemi,13.0,0.0,14.0
4621,2011,14,perez,8.0,0.0,16.0
4622,2011,14,barrichello,4.0,0.0,17.0
4623,2011,14,bruno_senna,2.0,0.0,18.0
4624,2011,14,maldonado,1.0,0.0,19.0
4625,2011,14,rosa,0.0,0.0,20.0
4626,2011,14,trulli,0.0,0.0,21.0
4627,2011,14,kovalainen,0.0,0.0,22.0
4628,2011,14,liuzzi,0.0,0.0,23.0
4629,2011,14,ambrosio,0.0,0.0,24.0
4630,2011,14,glock,0.0,0.0,25.0
4631,2011,14,karthikeyan,0.0,0.0,26.0
4632,2011,14,ricciardo,0.0,0.0,27.0
4633,2011,14,chandhok,0.0,0.0,28.0
4634,2011,15,vettel,309.0,9.0,1.0
4635,2011,15,button,185.0,2.0,2.0
4636,2011,15,alonso,184.0,1.0,3.0
4637,2011,15,webber,182.0,0.0,4.0
4638,2011,15,hamilton,168.0,2.0,5.0
4639,2011,15,massa,84.0,0.0,6.0
4640,2011,15,rosberg,62.0,0.0,7.0
4641,2011,15,michael_schumacher,52.0,0.0,8.0
4642,2011,15,petrov,34.0,0.0,9.0
4643,2011,15,heidfeld,34.0,0.0,10.0
4644,2011,15,sutil,28.0,0.0,11.0
4645,2011,15,kobayashi,27.0,0.0,12.0
4646,2011,15,resta,20.0,0.0,13.0
4647,2011,15,alguersuari,16.0,0.0,14.0
4648,2011,15,perez,9.0,0.0,16.0
4649,2011,15,buemi,13.0,0.0,15.0
4650,2011,15,barrichello,4.0,0.0,17.0
4651,2011,15,bruno_senna,2.0,0.0,18.0
4652,2011,15,maldonado,1.0,0.0,19.0
4653,2011,15,rosa,0.0,0.0,20.0
4654,2011,15,trulli,0.0,0.0,21.0
4655,2011,15,kovalainen,0.0,0.0,22.0
4656,2011,15,liuzzi,0.0,0.0,23.0
4657,2011,15,ambrosio,0.0,0.0,24.0
4658,2011,15,glock,0.0,0.0,25.0
4659,2011,15,karthikeyan,0.0,0.0,26.0
4660,2011,15,ricciardo,0.0,0.0,27.0
4661,2011,15,chandhok,0.0,0.0,28.0
4662,2011,16,vettel,324.0,9.0,1.0
4663,2011,16,button,210.0,3.0,2.0
4664,2011,16,alonso,202.0,1.0,3.0
4665,2011,16,webber,194.0,0.0,4.0
4666,2011,16,hamilton,178.0,2.0,5.0
4667,2011,16,massa,90.0,0.0,6.0
4668,2011,16,rosberg,63.0,0.0,7.0
4669,2011,16,michael_schumacher,60.0,0.0,8.0
4670,2011,16,petrov,36.0,0.0,9.0
4671,2011,16,heidfeld,34.0,0.0,10.0
4672,2011,16,sutil,28.0,0.0,11.0
4673,2011,16,kobayashi,27.0,0.0,12.0
4674,2011,16,alguersuari,16.0,0.0,14.0
4675,2011,16,resta,20.0,0.0,13.0
4676,2011,16,buemi,13.0,0.0,16.0
4677,2011,16,perez,13.0,0.0,15.0
4678,2011,16,barrichello,4.0,0.0,17.0
4679,2011,16,bruno_senna,2.0,0.0,18.0
4680,2011,16,maldonado,1.0,0.0,19.0
4681,2011,16,rosa,0.0,0.0,20.0
4682,2011,16,trulli,0.0,0.0,21.0
4683,2011,16,kovalainen,0.0,0.0,22.0
4684,2011,16,liuzzi,0.0,0.0,23.0
4685,2011,16,ambrosio,0.0,0.0,24.0
4686,2011,16,glock,0.0,0.0,25.0
4687,2011,16,karthikeyan,0.0,0.0,26.0
4688,2011,16,ricciardo,0.0,0.0,27.0
4689,2011,16,chandhok,0.0,0.0,28.0
4690,2011,17,vettel,349.0,10.0,1.0
4691,2011,17,button,222.0,3.0,2.0
4692,2011,17,alonso,212.0,1.0,3.0
4693,2011,17,webber,209.0,0.0,4.0
4694,2011,17,hamilton,196.0,2.0,5.0
4695,2011,17,massa,98.0,0.0,6.0
4696,2011,17,rosberg,67.0,0.0,7.0
4697,2011,17,michael_schumacher,60.0,0.0,8.0
4698,2011,17,petrov,36.0,0.0,9.0
4699,2011,17,heidfeld,34.0,0.0,10.0
4700,2011,17,sutil,28.0,0.0,11.0
4701,2011,17,kobayashi,27.0,0.0,12.0
4702,2011,17,alguersuari,22.0,0.0,13.0
4703,2011,17,resta,21.0,0.0,14.0
4704,2011,17,buemi,15.0,0.0,15.0
4705,2011,17,perez,13.0,0.0,16.0
4706,2011,17,barrichello,4.0,0.0,17.0
4707,2011,17,bruno_senna,2.0,0.0,18.0
4708,2011,17,maldonado,1.0,0.0,19.0
4709,2011,17,rosa,0.0,0.0,20.0
4710,2011,17,trulli,0.0,0.0,21.0
4711,2011,17,kovalainen,0.0,0.0,22.0
4712,2011,17,liuzzi,0.0,0.0,23.0
4713,2011,17,ambrosio,0.0,0.0,24.0
4714,2011,17,glock,0.0,0.0,25.0
4715,2011,17,karthikeyan,0.0,0.0,26.0
4716,2011,17,ricciardo,0.0,0.0,27.0
4717,2011,17,chandhok,0.0,0.0,28.0
4718,2011,18,vettel,374.0,11.0,1.0
4719,2011,18,button,240.0,3.0,2.0
4720,2011,18,alonso,227.0,1.0,3.0
4721,2011,18,webber,221.0,0.0,4.0
4722,2011,18,hamilton,202.0,2.0,5.0
4723,2011,18,massa,98.0,0.0,6.0
4724,2011,18,rosberg,75.0,0.0,7.0
4725,2011,18,michael_schumacher,70.0,0.0,8.0
4726,2011,18,petrov,36.0,0.0,9.0
4727,2011,18,heidfeld,34.0,0.0,10.0
4728,2011,18,sutil,30.0,0.0,11.0
4729,2011,18,kobayashi,27.0,0.0,12.0
4730,2011,18,alguersuari,26.0,0.0,13.0
4731,2011,18,resta,21.0,0.0,14.0
4732,2011,18,buemi,15.0,0.0,15.0
4733,2011,18,perez,14.0,0.0,16.0
4734,2011,18,barrichello,4.0,0.0,17.0
4735,2011,18,bruno_senna,2.0,0.0,18.0
4736,2011,18,maldonado,1.0,0.0,19.0
4737,2011,18,rosa,0.0,0.0,20.0
4738,2011,18,trulli,0.0,0.0,21.0
4739,2011,18,kovalainen,0.0,0.0,22.0
4740,2011,18,liuzzi,0.0,0.0,23.0
4741,2011,18,ambrosio,0.0,0.0,24.0
4742,2011,18,glock,0.0,0.0,25.0
4743,2011,18,karthikeyan,0.0,0.0,26.0
4744,2011,18,ricciardo,0.0,0.0,27.0
4745,2011,18,chandhok,0.0,0.0,28.0
4746,2011,19,vettel,374.0,11.0,1.0
4747,2011,19,button,255.0,3.0,2.0
4748,2011,19,webber,233.0,0.0,4.0
4749,2011,19,alonso,245.0,1.0,3.0
4750,2011,19,hamilton,227.0,3.0,5.0
4751,2011,19,massa,108.0,0.0,6.0
4752,2011,19,rosberg,83.0,0.0,7.0
4753,2011,19,michael_schumacher,76.0,0.0,8.0
4754,2011,19,sutil,34.0,0.0,11.0
4755,2011,19,petrov,36.0,0.0,9.0
4756,2011,19,heidfeld,34.0,0.0,10.0
4757,2011,19,kobayashi,28.0,0.0,12.0
4758,2011,19,resta,23.0,0.0,14.0
4759,2011,19,alguersuari,26.0,0.0,13.0
4760,2011,19,buemi,15.0,0.0,15.0
4761,2011,19,perez,14.0,0.0,16.0
4762,2011,19,barrichello,4.0,0.0,17.0
4763,2011,19,bruno_senna,2.0,0.0,18.0
4764,2011,19,maldonado,1.0,0.0,19.0
4765,2011,19,rosa,0.0,0.0,20.0
4766,2011,19,trulli,0.0,0.0,21.0
4767,2011,19,kovalainen,0.0,0.0,22.0
4768,2011,19,liuzzi,0.0,0.0,23.0
4769,2011,19,ambrosio,0.0,0.0,24.0
4770,2011,19,glock,0.0,0.0,25.0
4771,2011,19,karthikeyan,0.0,0.0,26.0
4772,2011,19,ricciardo,0.0,0.0,27.0
4773,2011,19,chandhok,0.0,0.0,28.0
4774,2012,1,button,0.0,0.0,0.0
4775,2012,1,vettel,0.0,0.0,0.0
4776,2012,1,hamilton,0.0,0.0,0.0
4777,2012,1,webber,0.0,0.0,0.0
4778,2012,1,alonso,0.0,0.0,0.0
4779,2012,1,kobayashi,0.0,0.0,0.0
4780,2012,1,raikkonen,0.0,0.0,0.0
4781,2012,1,perez,0.0,0.0,0.0
4782,2012,1,ricciardo,0.0,0.0,0.0
4783,2012,1,resta,0.0,0.0,0.0
4784,2012,1,vergne,0.0,0.0,0.0
4785,2012,1,rosberg,0.0,0.0,0.0
4786,2012,1,maldonado,0.0,0.0,0.0
4787,2012,1,glock,0.0,0.0,0.0
4788,2012,1,pic,0.0,0.0,0.0
4789,2012,1,bruno_senna,0.0,0.0,0.0
4790,2012,1,massa,0.0,0.0,0.0
4791,2012,1,kovalainen,0.0,0.0,0.0
4792,2012,1,petrov,0.0,0.0,0.0
4793,2012,1,michael_schumacher,0.0,0.0,0.0
4794,2012,1,grosjean,0.0,0.0,0.0
4795,2012,1,hulkenberg,0.0,0.0,0.0
4796,2012,1,rosa,0.0,0.0,0.0
4797,2012,1,karthikeyan,0.0,0.0,0.0
4798,2012,2,alonso,10.0,0.0,5.0
4799,2012,2,hamilton,15.0,0.0,3.0
4800,2012,2,button,25.0,1.0,1.0
4801,2012,2,webber,12.0,0.0,4.0
4802,2012,2,perez,4.0,0.0,8.0
4803,2012,2,vettel,18.0,0.0,2.0
4804,2012,2,raikkonen,6.0,0.0,7.0
4805,2012,2,bruno_senna,0.0,0.0,16.0
4806,2012,2,kobayashi,8.0,0.0,6.0
4807,2012,2,resta,1.0,0.0,10.0
4808,2012,2,vergne,0.0,0.0,11.0
4809,2012,2,ricciardo,2.0,0.0,9.0
4810,2012,2,hulkenberg,0.0,0.0,22.0
4811,2012,2,michael_schumacher,0.0,0.0,20.0
4812,2012,2,rosberg,0.0,0.0,12.0
4813,2012,2,maldonado,0.0,0.0,13.0
4814,2012,2,glock,0.0,0.0,14.0
4815,2012,2,pic,0.0,0.0,15.0
4816,2012,2,massa,0.0,0.0,17.0
4817,2012,2,petrov,0.0,0.0,19.0
4818,2012,2,kovalainen,0.0,0.0,18.0
4819,2012,2,karthikeyan,0.0,0.0,24.0
4820,2012,2,rosa,0.0,0.0,23.0
4821,2012,2,grosjean,0.0,0.0,21.0
4822,2012,3,hamilton,30.0,0.0,2.0
4823,2012,3,button,25.0,1.0,3.0
4824,2012,3,alonso,35.0,1.0,1.0
4825,2012,3,webber,24.0,0.0,4.0
4826,2012,3,vettel,18.0,0.0,6.0
4827,2012,3,rosberg,0.0,0.0,15.0
4828,2012,3,perez,22.0,0.0,5.0
4829,2012,3,raikkonen,16.0,0.0,7.0
4830,2012,3,bruno_senna,8.0,0.0,8.0
4831,2012,3,kobayashi,8.0,0.0,9.0
4832,2012,3,grosjean,0.0,0.0,24.0
4833,2012,3,resta,7.0,0.0,10.0
4834,2012,3,vergne,4.0,0.0,11.0
4835,2012,3,maldonado,0.0,0.0,16.0
4836,2012,3,ricciardo,2.0,0.0,12.0
4837,2012,3,hulkenberg,2.0,0.0,13.0
4838,2012,3,michael_schumacher,1.0,0.0,14.0
4839,2012,3,massa,0.0,0.0,19.0
4840,2012,3,glock,0.0,0.0,17.0
4841,2012,3,pic,0.0,0.0,18.0
4842,2012,3,petrov,0.0,0.0,20.0
4843,2012,3,kovalainen,0.0,0.0,21.0
4844,2012,3,rosa,0.0,0.0,23.0
4845,2012,3,karthikeyan,0.0,0.0,22.0
4846,2012,4,vettel,28.0,0.0,5.0
4847,2012,4,hamilton,45.0,0.0,1.0
4848,2012,4,webber,36.0,0.0,4.0
4849,2012,4,button,43.0,1.0,2.0
4850,2012,4,alonso,37.0,1.0,3.0
4851,2012,4,rosberg,25.0,1.0,6.0
4852,2012,4,raikkonen,16.0,0.0,8.0
4853,2012,4,grosjean,8.0,0.0,11.0
4854,2012,4,perez,22.0,0.0,7.0
4855,2012,4,resta,7.0,0.0,12.0
4856,2012,4,bruno_senna,14.0,0.0,9.0
4857,2012,4,kobayashi,9.0,0.0,10.0
4858,2012,4,vergne,4.0,0.0,13.0
4859,2012,4,maldonado,4.0,0.0,14.0
4860,2012,4,ricciardo,2.0,0.0,15.0
4861,2012,4,hulkenberg,2.0,0.0,16.0
4862,2012,4,massa,0.0,0.0,18.0
4863,2012,4,michael_schumacher,1.0,0.0,17.0
4864,2012,4,glock,0.0,0.0,19.0
4865,2012,4,pic,0.0,0.0,20.0
4866,2012,4,petrov,0.0,0.0,21.0
4867,2012,4,kovalainen,0.0,0.0,22.0
4868,2012,4,rosa,0.0,0.0,23.0
4869,2012,4,karthikeyan,0.0,0.0,24.0
4870,2012,5,vettel,53.0,1.0,1.0
4871,2012,5,alonso,43.0,1.0,5.0
4872,2012,5,hamilton,49.0,0.0,2.0
4873,2012,5,raikkonen,34.0,0.0,7.0
4874,2012,5,webber,48.0,0.0,3.0
4875,2012,5,button,43.0,1.0,4.0
4876,2012,5,rosberg,35.0,1.0,6.0
4877,2012,5,grosjean,23.0,0.0,8.0
4878,2012,5,maldonado,4.0,0.0,14.0
4879,2012,5,perez,22.0,0.0,9.0
4880,2012,5,kobayashi,9.0,0.0,12.0
4881,2012,5,resta,15.0,0.0,10.0
4882,2012,5,bruno_senna,14.0,0.0,11.0
4883,2012,5,vergne,4.0,0.0,13.0
4884,2012,5,hulkenberg,2.0,0.0,16.0
4885,2012,5,ricciardo,2.0,0.0,15.0
4886,2012,5,massa,2.0,0.0,17.0
4887,2012,5,michael_schumacher,2.0,0.0,18.0
4888,2012,5,glock,0.0,0.0,19.0
4889,2012,5,pic,0.0,0.0,20.0
4890,2012,5,petrov,0.0,0.0,21.0
4891,2012,5,kovalainen,0.0,0.0,22.0
4892,2012,5,rosa,0.0,0.0,23.0
4893,2012,5,karthikeyan,0.0,0.0,24.0
4894,2012,6,alonso,61.0,1.0,2.0
4895,2012,6,vettel,61.0,1.0,1.0
4896,2012,6,webber,48.0,0.0,5.0
4897,2012,6,hamilton,53.0,0.0,3.0
4898,2012,6,rosberg,41.0,1.0,7.0
4899,2012,6,raikkonen,49.0,0.0,4.0
4900,2012,6,button,45.0,1.0,6.0
4901,2012,6,grosjean,35.0,0.0,8.0
4902,2012,6,maldonado,29.0,1.0,9.0
4903,2012,6,perez,22.0,0.0,10.0
4904,2012,6,resta,15.0,0.0,12.0
4905,2012,6,kobayashi,19.0,0.0,11.0
4906,2012,6,bruno_senna,14.0,0.0,13.0
4907,2012,6,massa,2.0,0.0,17.0
4908,2012,6,hulkenberg,3.0,0.0,15.0
4909,2012,6,vergne,4.0,0.0,14.0
4910,2012,6,ricciardo,2.0,0.0,16.0
4911,2012,6,michael_schumacher,2.0,0.0,18.0
4912,2012,6,kovalainen,0.0,0.0,22.0
4913,2012,6,glock,0.0,0.0,19.0
4914,2012,6,pic,0.0,0.0,20.0
4915,2012,6,karthikeyan,0.0,0.0,24.0
4916,2012,6,petrov,0.0,0.0,21.0
4917,2012,6,rosa,0.0,0.0,23.0
4918,2012,7,hamilton,63.0,0.0,4.0
4919,2012,7,alonso,76.0,1.0,1.0
4920,2012,7,vettel,73.0,1.0,2.0
4921,2012,7,webber,73.0,1.0,3.0
4922,2012,7,rosberg,59.0,1.0,5.0
4923,2012,7,raikkonen,51.0,0.0,6.0
4924,2012,7,grosjean,35.0,0.0,8.0
4925,2012,7,button,45.0,1.0,7.0
4926,2012,7,perez,22.0,0.0,10.0
4927,2012,7,maldonado,29.0,1.0,9.0
4928,2012,7,kobayashi,19.0,0.0,12.0
4929,2012,7,resta,21.0,0.0,11.0
4930,2012,7,bruno_senna,15.0,0.0,13.0
4931,2012,7,massa,10.0,0.0,14.0
4932,2012,7,hulkenberg,7.0,0.0,15.0
4933,2012,7,vergne,4.0,0.0,16.0
4934,2012,7,ricciardo,2.0,0.0,17.0
4935,2012,7,michael_schumacher,2.0,0.0,18.0
4936,2012,7,kovalainen,0.0,0.0,19.0
4937,2012,7,glock,0.0,0.0,20.0
4938,2012,7,pic,0.0,0.0,21.0
4939,2012,7,karthikeyan,0.0,0.0,22.0
4940,2012,7,petrov,0.0,0.0,23.0
4941,2012,7,rosa,0.0,0.0,24.0
4942,2012,8,alonso,86.0,1.0,2.0
4943,2012,8,webber,79.0,1.0,4.0
4944,2012,8,hamilton,88.0,1.0,1.0
4945,2012,8,vettel,85.0,1.0,3.0
4946,2012,8,rosberg,67.0,1.0,5.0
4947,2012,8,raikkonen,55.0,0.0,6.0
4948,2012,8,grosjean,53.0,0.0,7.0
4949,2012,8,button,45.0,1.0,8.0
4950,2012,8,perez,37.0,0.0,9.0
4951,2012,8,maldonado,29.0,1.0,10.0
4952,2012,8,resta,21.0,0.0,12.0
4953,2012,8,kobayashi,21.0,0.0,11.0
4954,2012,8,michael_schumacher,2.0,0.0,18.0
4955,2012,8,hulkenberg,7.0,0.0,15.0
4956,2012,8,bruno_senna,15.0,0.0,13.0
4957,2012,8,massa,11.0,0.0,14.0
4958,2012,8,vergne,4.0,0.0,16.0
4959,2012,8,ricciardo,2.0,0.0,17.0
4960,2012,8,kovalainen,0.0,0.0,19.0
4961,2012,8,petrov,0.0,0.0,23.0
4962,2012,8,glock,0.0,0.0,20.0
4963,2012,8,pic,0.0,0.0,21.0
4964,2012,8,karthikeyan,0.0,0.0,22.0
4965,2012,8,rosa,0.0,0.0,24.0
4966,2012,9,alonso,111.0,2.0,1.0
4967,2012,9,webber,91.0,1.0,2.0
4968,2012,9,vettel,85.0,1.0,4.0
4969,2012,9,hamilton,88.0,1.0,3.0
4970,2012,9,raikkonen,73.0,0.0,6.0
4971,2012,9,rosberg,75.0,1.0,5.0
4972,2012,9,grosjean,53.0,0.0,7.0
4973,2012,9,button,49.0,1.0,8.0
4974,2012,9,perez,39.0,0.0,9.0
4975,2012,9,maldonado,29.0,1.0,10.0
4976,2012,9,resta,27.0,0.0,11.0
4977,2012,9,michael_schumacher,17.0,0.0,13.0
4978,2012,9,massa,11.0,0.0,16.0
4979,2012,9,kobayashi,21.0,0.0,12.0
4980,2012,9,bruno_senna,16.0,0.0,15.0
4981,2012,9,hulkenberg,17.0,0.0,14.0
4982,2012,9,vergne,4.0,0.0,17.0
4983,2012,9,ricciardo,2.0,0.0,18.0
4984,2012,9,kovalainen,0.0,0.0,19.0
4985,2012,9,petrov,0.0,0.0,20.0
4986,2012,9,glock,0.0,0.0,21.0
4987,2012,9,pic,0.0,0.0,22.0
4988,2012,9,karthikeyan,0.0,0.0,23.0
4989,2012,9,rosa,0.0,0.0,24.0
4990,2012,10,alonso,129.0,2.0,1.0
4991,2012,10,webber,116.0,2.0,2.0
4992,2012,10,vettel,100.0,1.0,3.0
4993,2012,10,raikkonen,83.0,0.0,5.0
4994,2012,10,hamilton,92.0,1.0,4.0
4995,2012,10,rosberg,75.0,1.0,6.0
4996,2012,10,button,50.0,1.0,8.0
4997,2012,10,grosjean,61.0,0.0,7.0
4998,2012,10,perez,39.0,0.0,9.0
4999,2012,10,kobayashi,21.0,0.0,14.0
5000,2012,10,maldonado,29.0,1.0,10.0
5001,2012,10,michael_schumacher,23.0,0.0,12.0
5002,2012,10,resta,27.0,0.0,11.0
5003,2012,10,massa,23.0,0.0,13.0
5004,2012,10,hulkenberg,17.0,0.0,16.0
5005,2012,10,bruno_senna,18.0,0.0,15.0
5006,2012,10,vergne,4.0,0.0,17.0
5007,2012,10,ricciardo,2.0,0.0,18.0
5008,2012,10,kovalainen,0.0,0.0,19.0
5009,2012,10,petrov,0.0,0.0,20.0
5010,2012,10,glock,0.0,0.0,21.0
5011,2012,10,pic,0.0,0.0,22.0
5012,2012,10,karthikeyan,0.0,0.0,23.0
5013,2012,10,rosa,0.0,0.0,24.0
5014,2012,11,alonso,154.0,3.0,1.0
5015,2012,11,webber,120.0,2.0,2.0
5016,2012,11,vettel,110.0,1.0,3.0
5017,2012,11,hamilton,92.0,1.0,5.0
5018,2012,11,raikkonen,98.0,0.0,4.0
5019,2012,11,rosberg,76.0,1.0,6.0
5020,2012,11,button,68.0,1.0,7.0
5021,2012,11,grosjean,61.0,0.0,8.0
5022,2012,11,perez,47.0,0.0,9.0
5023,2012,11,kobayashi,33.0,0.0,10.0
5024,2012,11,maldonado,29.0,1.0,11.0
5025,2012,11,michael_schumacher,29.0,0.0,12.0
5026,2012,11,resta,27.0,0.0,13.0
5027,2012,11,massa,23.0,0.0,14.0
5028,2012,11,bruno_senna,18.0,0.0,16.0
5029,2012,11,hulkenberg,19.0,0.0,15.0
5030,2012,11,vergne,4.0,0.0,17.0
5031,2012,11,ricciardo,2.0,0.0,18.0
5032,2012,11,kovalainen,0.0,0.0,19.0
5033,2012,11,petrov,0.0,0.0,20.0
5034,2012,11,glock,0.0,0.0,21.0
5035,2012,11,pic,0.0,0.0,22.0
5036,2012,11,karthikeyan,0.0,0.0,23.0
5037,2012,11,rosa,0.0,0.0,24.0
5038,2012,12,alonso,164.0,3.0,1.0
5039,2012,12,vettel,122.0,1.0,3.0
5040,2012,12,webber,124.0,2.0,2.0
5041,2012,12,raikkonen,116.0,0.0,5.0
5042,2012,12,hamilton,117.0,2.0,4.0
5043,2012,12,button,76.0,1.0,7.0
5044,2012,12,rosberg,77.0,1.0,6.0
5045,2012,12,grosjean,76.0,0.0,8.0
5046,2012,12,perez,47.0,0.0,9.0
5047,2012,12,michael_schumacher,29.0,0.0,12.0
5048,2012,12,massa,25.0,0.0,14.0
5049,2012,12,kobayashi,33.0,0.0,10.0
5050,2012,12,hulkenberg,19.0,0.0,16.0
5051,2012,12,maldonado,29.0,1.0,11.0
5052,2012,12,resta,27.0,0.0,13.0
5053,2012,12,bruno_senna,24.0,0.0,15.0
5054,2012,12,vergne,4.0,0.0,17.0
5055,2012,12,ricciardo,2.0,0.0,18.0
5056,2012,12,petrov,0.0,0.0,20.0
5057,2012,12,kovalainen,0.0,0.0,19.0
5058,2012,12,glock,0.0,0.0,21.0
5059,2012,12,pic,0.0,0.0,22.0
5060,2012,12,karthikeyan,0.0,0.0,23.0
5061,2012,12,rosa,0.0,0.0,24.0
5062,2012,13,alonso,164.0,3.0,1.0
5063,2012,13,hamilton,117.0,2.0,5.0
